Date,Volume,avg_price,stocks_income
2009-08-01,354388000.0,16.929924115176107,5999761947.32903
2009-09-01,616148600.0,17.785351338940963,10958419327.9966
2009-10-01,419925800.0,18.92956824346033,7949014088.289674
2009-11-01,327993600.0,19.452626975980913,6380337151.309093
2009-12-01,385779200.0,20.39421016248461,7867662081.115184
2010-01-01,385386200.0,19.578516329128,7545290009.72059
2010-02-01,457985600.0,19.053508786225784,8726232653.564888
2010-03-01,535704600.0,19.05350800000187,10207051881.7378
2010-04-01,443832000.0,19.204123574598547,8523404574.361222
2010-05-01,529041000.0,18.49720750099071,9785781153.531628
2010-06-01,484671600.0,18.310702582165725,8874677517.622393
2010-07-01,373304800.0,18.768326902422505,7006306520.643453
2010-08-01,390193400.0,20.118894554223246,7850259870.353852
2010-09-01,348528400.0,20.688506642181856,7210532118.389015
2010-10-01,387123000.0,21.706115013280577,8402936362.286217
2010-11-01,440370400.0,22.711379462400206,10001419258.408964
2010-12-01,407087600.0,23.547978596915094,9586090091.869534
2011-01-01,366736200.0,23.2190575552937,8515268935.4097
2011-02-01,315007200.0,23.05732353935936,7263222927.627682
2011-03-01,431192600.0,23.286292229120484,10040876890.634256
2011-04-01,303736200.0,24.579023353152458,7465539152.997786
2011-05-01,278651000.0,24.723632876295046,6889265024.612491
2011-06-01,349221400.0,24.14704444628808,8432664667.394949
2011-07-01,325485600.0,25.14967233173739,8185856188.698943
2011-08-01,647917600.0,24.771723276133283,16050035492.936415
2011-09-01,517243200.0,25.51472548630914,13197318257.660095
2011-10-01,406481800.0,24.5824180790746,9992305549.134787
2011-11-01,338562800.0,24.792173188214292,8393707572.686758
2011-12-01,309556200.0,25.46027711879846,7881386635.842199
2012-01-01,300231600.0,25.667818092520413,7706290094.426352
2012-02-01,287665000.0,25.690260431160613,7390188766.929818
2012-03-01,410250600.0,26.716740134640954,10960558670.280533
2012-04-01,292370000.0,28.183714597469983,8240072636.862299
2012-05-01,335390800.0,28.479414221536977,9551733519.292664
2012-06-01,279573200.0,28.39277892381046,7937860060.622247
2012-07-01,289020200.0,29.853380106017678,8628229888.91725
2012-08-01,308129200.0,29.489291657446262,9086511846.975592
2012-09-01,469561900.0,28.86540458461107,13554094221.018684
2012-10-01,293829600.0,28.779062186400814,8456140330.605277
2012-11-01,261448200.0,28.194848234914787,7371492320.291648
2012-12-01,269626400.0,28.284493370491468,7626246123.309481
2013-01-01,302757300.0,28.59974336832758,8658781082.887764
2013-02-01,324939300.0,29.06494007927538,9444341283.901688
2013-03-01,288428800.0,30.429764625103132,8776820495.100946
2013-04-01,317772200.0,32.036362447319306,10180265374.88204
2013-05-01,288223000.0,32.303553639570815,9310627140.658018
2013-06-01,305808000.0,31.250272861785632,9556583443.31694
